,Copy Number Public 24Q4 ACTN4,Copy Number Public 24Q4 EZR,Copy Number Public 24Q4 MYH9,Copy Number Public 24Q4 FSCN1,Copy Number Public 24Q4 CFL1,Copy Number Public 24Q4 ECM1,Copy Number Public 24Q4 TAGLN,Copy Number Public 24Q4 PFN1,Copy Number Public 24Q4 GSN,Copy Number Public 24Q4 ANXA2,Copy Number Public 24Q4 ANXA6,"RNAi (Achilles+DRIVE+Marcotte, DEMETER2) CFL1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ECM1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) GSN","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ANXA2","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ANXA6","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) MYH9","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) PFN1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) FSCN1","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) TAGLN","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) EZR","RNAi (Achilles+DRIVE+Marcotte, DEMETER2) ACTN4",Batch corrected Expression Public 24Q4 GSN,Batch corrected Expression Public 24Q4 ANXA6,Batch corrected Expression Public 24Q4 ACTN4,Batch corrected Expression Public 24Q4 PFN1,Batch corrected Expression Public 24Q4 CFL1,Batch corrected Expression Public 24Q4 ANXA2,Batch corrected Expression Public 24Q4 FSCN1,Batch corrected Expression Public 24Q4 MYH9,Batch corrected Expression Public 24Q4 ECM1,Batch corrected Expression Public 24Q4 EZR,Batch corrected Expression Public 24Q4 TAGLN,"CRISPR (DepMap Public 24Q4+Score, Chronos) ACTN4","CRISPR (DepMap Public 24Q4+Score, Chronos) ANXA2","CRISPR (DepMap Public 24Q4+Score, Chronos) ANXA6","CRISPR (DepMap Public 24Q4+Score, Chronos) CFL1","CRISPR (DepMap Public 24Q4+Score, Chronos) ECM1","CRISPR (DepMap Public 24Q4+Score, Chronos) EZR","CRISPR (DepMap Public 24Q4+Score, Chronos) FSCN1","CRISPR (DepMap Public 24Q4+Score, Chronos) GSN","CRISPR (DepMap Public 24Q4+Score, Chronos) MYH9","CRISPR (DepMap Public 24Q4+Score, Chronos) PFN1","CRISPR (DepMap Public 24Q4+Score, Chronos) TAGLN"
ACH-000599,0.8020209925,1.1892095879,0.782515373,1.0902900603,1.3646017769,0.8211370859,1.7804809502,0.855845924,1.2237586013,0.9651098057,1.2960604419,0.012933619713899999,0.0394755822892,,,-0.052070424085200004,-0.522090441395,,,,-0.0561421943329,0.118510195089,5.67184814,-0.014942446,8.0583320503,10.1913577571,10.2859908136,10.6012459501,5.134032159,7.0993977266,0.6016294973,10.1681558345,1.0545556247,-0.045389223004661666,-0.04021571864780194,-0.025499210185739057,-0.46663917784066045,-0.34842742860837483,-0.22440348975146815,-0.10055925041439678,-0.02154738095687532,-1.0588690041411004,-0.8163290849112814,-0.1744945324485975
ACH-002672,1.6207156542,0.72219383,1.6149595163,1.4360997891,1.2917939781,1.0467014486,1.3576757822,0.6643493539,1.0029655132,0.6696373947,1.3809298176,,,,,,,,,,,,6.6980191366,1.6330376908,9.1487601424,9.5860900249,10.5667049803,10.4233487336,5.4782094993,7.7956202054,3.4537349241,9.7472762891,1.6052531418,0.09627206530283625,0.05224516293314959,0.22031818750583715,-1.11624813337145,-0.18214985559197389,-0.18070833243897258,-0.009098558393173084,0.05946672768655234,-0.2653941272957568,-1.3275033997535624,-0.04349254187473555
ACH-000601,1.0352570304,1.1225510068,0.6906391389,1.1653513591,0.7293150143,1.2964342138,0.7526745,1.0315208625,1.0694974184,0.7225062637,1.439694792,-0.0906197706528,0.0174425774986,-0.13069172772600002,0.30184867782200003,-0.0429172958249,-0.0871522870321,-0.430520706716,,0.176711474681,-0.09191770740430001,-0.010871629521,6.8834100233,7.0980623096,6.1750041592,10.6082528304,9.7875922966,9.9251255493,2.750072835,5.8060631779,1.4116031265,7.3491883819,2.245461066,-0.046418281632642555,-0.08052752662335567,0.172013857674791,-0.29243915397367976,-0.1510585357227072,-0.04193561055566835,-0.12531938382634883,-0.014164891162153874,-0.11993134320349563,-1.5657984525673938,0.006248188881041589
ACH-000307,1.0845082291,0.6276059783,1.1062841572,1.0550914135,0.9599325879,0.8636154749,0.9062072889,1.0095000625,1.1678702499,1.3067580077,1.218341858,-0.390439772073,0.181927948039,,,0.0179716004855,-0.023196026283299996,,,,-0.130899663227,0.08749530113019999,6.3965361801,0.2140718072,8.0838799332,10.8544805913,9.89697086,11.5847273766,7.6647170476,8.1031683786,5.9099742658,7.2334188069,1.3094197839,0.16726403184897173,0.05308064248240452,0.06464149845532619,-0.3256731337181249,-0.07766853364844811,0.13096276566695084,-0.10887567752526289,-0.08369648133887765,-0.4006699144749268,-1.4340314359569106,-0.006287284725602367
ACH-000107,0.9667729415,0.7949918635,0.5969739982,1.0986265025,1.1046711829,1.1832640068,1.3685650407,0.7073626749,0.9088423703,0.5769779138,1.0899674107,,,,,,,,,,,,6.7358226128,3.0812460152,8.4153396756,9.8496290734,10.4381621119,10.4051652675,3.6688955335,6.746231603,4.0379068535,7.5987602395,5.0013509097,,,,,,,,,,,
ACH-001377,1.0484376008,1.0398475261,1.0478542057,1.0484463215,1.0543851817,1.5702409996,1.0225929607,1.0550168201,1.0422244463,1.0378478802,1.0412518075,,,,,,,,,,,,6.9119534303,1.6330376908,8.1332738785,10.6636900182,10.3433653067,10.9980978474,2.7028649938,7.7856811191,0.6640566226,7.1772359758,4.0141206718,0.0648009501991956,0.09655985231043888,0.218657626996816,-0.7943431760352938,-0.15302883631213318,0.10221794344685539,-0.04347731253484792,0.037319963316180295,-0.5450501304489497,-0.7709669578582913,-0.24930365875063418
ACH-003430,0.6557950876,0.6570622669,0.9833950511,1.4866334759,1.2268841268,0.9486455188,1.2268841268,0.9103284031,0.7029378282,0.9621855244,1.2335942964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000685,1.2675854457,0.9768100847,0.9311529064,1.0827401141,0.8607027599,1.3204402308,1.223342184,0.7421048804,0.9789913379,1.2250944673,1.3935811357,-0.943408239281,0.025921167532299998,0.0037389140550500004,-0.129764750834,-0.00805377914749,-0.048956857956300004,-0.490932122381,,0.0211734020298,-0.231569010825,0.0825523929706,3.7302202828,5.3867082402,7.118127094,8.8213996473,8.6144462985,9.94115491,6.6314843577,5.8369843296,1.3184227881,5.8137793193,1.5879287129,0.27978309584394623,-0.14291977099609618,0.13464354312693738,-0.9822508836962873,-0.22497995820381722,-0.05607754118746615,-0.30987218306347136,0.02847815281379938,-0.7754426443702516,-0.3562424560680588,-0.1357380833409369
ACH-000031,0.8376648258,1.0899923427,0.5634974551,2.1197630391,1.1132649609,1.1188712244,1.0607722942,0.5802859888,1.4550048882,1.0542302541,0.8607642112,,,,,,,,,,,,7.5381181904,3.3383562513,7.7111261844,8.9523968705,9.6465209861,11.1698205583,7.1857074786,7.424340528,3.3932207198,7.6389844618,2.9711004389,,,,,,,,,,,
ACH-001382,1.136427777,0.5755622992,0.8749660837,1.1873267364,0.6067789742,1.1437525818,1.1292179758,0.5955419334,1.1302281287,0.8523181738,1.1505590271,,,,,,,,,,,,7.8249783974,5.6046568878,8.586404816,10.1314199308,9.4801759055,11.4371094901,6.747976413,7.2599743678,4.4002247636,7.3374581804,3.3613346154,0.19305661849498554,0.028947941928977792,0.4358764058984152,-0.5108146093246765,0.13526251502783448,0.009494962038836601,-0.310954957045223,-0.043585427532143256,-1.0097264059728033,-0.18656490201246756,-0.10668803285772266
ACH-001999,1.497963011,0.6764433391,0.9588951646,1.3330759702,1.3169777757,1.007608362,1.3169777757,0.6678222195,0.681239503,0.9941173024,1.009355928,,,,,,,,,,,,7.5446554337,2.2971660834,9.0117624726,10.1707019017,10.010272147,10.8285517273,6.4482863512,7.0799636858,6.2216329268,9.0274744264,2.3867290044,0.2384965214391148,0.06867287699757049,0.3508738870319531,-0.71234062378975,-0.08017758262139804,-0.10532738742520625,-0.1539228634815012,-0.018421939789962087,-1.0651355968185352,-0.027226972550388973,-0.2242767967307863
ACH-000266,1.0593519665,0.998621588,0.9991567956,1.3315309843,1.3579393071,1.0141731605,1.3207322309,0.6818077956,0.9899153038,0.6792671543,1.0074491346,,,,,,,,,,,,7.3002801732,2.8381876825,8.5114401281,9.8285986471,10.1469827343,11.2504387812,5.9418722462,8.42934933,1.0604282815,8.6665543757,4.6175138701,0.2791095734534022,0.051550559511366834,0.26097069020236513,-0.21464336439292275,-0.1317058496018345,-0.014918801558636128,-0.12922580938822156,0.05809192801115512,-1.0631781847843773,-1.9956723638557299,-0.0743822214924105
ACH-000205,1.6694489755,0.9108977355,0.6105629703,1.1710194188,0.8983969905,0.6707081324,0.8983969905,0.8968688879,1.1664051543,0.9160142837,0.9230412325,,,,,,,,,,,,7.3132006215,0.5025200625,9.0584337299,9.9869258584,9.0761301819,10.5177838635,6.8391448426,6.9247375842,4.4191757116,8.8175860795,5.8409691014,,,,,,,,,,,
ACH-000417,0.8908355271,1.8754645585,0.8761974979,0.894961794,1.4969105358,1.4960018922,1.4969105358,0.9752229618,0.8950560907,0.8684748645,0.9483923955,-0.610696808679,0.161475880648,0.13522637438500001,0.304313289538,-0.240258884989,-0.404610521748,-0.348197349586,,-0.207310859054,-0.36838343560599995,0.285797440756,7.485299204,5.2729509996,8.5681142593,10.7899442369,11.2001335784,11.8349068112,5.8547283957,8.4105638426,1.7974107399,10.0343615096,2.5933130761,0.05308613997244477,0.0004733226763152462,0.3072011244107438,-0.8710186535188327,-0.23036401474407225,-0.012683145618638885,-0.1612567491800193,0.02723332993180832,-0.5636559722213326,-0.7517310225831499,-0.0484228260103963
ACH-003433,1.7193055986,0.7426302564,1.1154856853,1.1366830243,0.7967892012,1.1221542494,0.7785307887,0.76193456,0.7645209812,1.1733211924,1.1317168123,,,,,,,,,,,,5.1592730986,3.1576108798,9.0335959809,9.7670393589,9.5237410324,10.8719653303,5.0665606353,6.8927128381,1.7433076871,7.3178447079,2.0207629773,,,,,,,,,,,
ACH-000502,1.1958894246,0.5879315076,0.6154574399,1.1979394593,1.2037443279,0.9349875113,0.6144301859,0.6145059991,0.9184149299,1.1390420437,1.189066993,-0.017339333827099998,0.0174872626824,,,-0.139494791787,-0.415756528008,,,,0.0523568822143,0.115964668603,5.7506909826,3.461253058,8.4970602885,9.3120984716,10.0688780747,12.0884314293,6.113396452,5.74966356,2.8318917009,6.4871912603,2.4453338685,0.09705434695063522,0.10017220515463118,0.23403327630814058,-0.8340574770038225,-0.13555128883385464,0.08531481989490534,-0.28233438759762386,-0.030084553093773607,-0.9310709571111997,-0.915408405129879,-0.07055506569458078
ACH-000933,1.0020288176,0.5358774451,1.007966017,1.4783491099,1.0439488309,1.7236860169,1.0168606594,0.994052532,0.9959519184,0.9910350587,0.9966722046,,,,,,,,,,,,3.2656718333,1.6399646307,6.868631472,9.7203921627,9.6667184351,9.9447846177,4.2392938378,7.3312719104,0.982383096,5.9452650742,1.6050254224,,,,,,,,,,,
ACH-001376,0.889888816,1.0114198514,0.85354552,1.7098822758,1.2971173447,0.9946631954,1.2971173447,0.8581989256,1.2378015211,0.6843052875,0.9966224654,,,,,,,,,,,,9.1420797385,2.446796713,7.4076913737,10.3039717947,9.7045209614,8.8829453068,3.6325511144,6.1519690213,0.9858871254,8.0354763902,2.0893927104,,,,,,,,,,,
ACH-000094,0.8942864984,1.0576996425,0.8904410447,1.3032112833,1.1867524268,1.0297648992,1.1867524268,1.0322547091,0.8793735228,0.8373664377,1.1891090279,-0.17949921820999998,-0.009949782303030001,-0.0741638600789,-0.0353666299571,-0.10109049999700001,-0.208742996279,-0.459108847091,,0.0469460054204,-0.100035315871,0.0791344588592,5.7297798196,1.3518388875,7.6656678482,10.0567022715,10.2195955419,10.7459650339,5.6607064673,6.6754494478,1.5050243952,8.376365593,1.5793050043,-0.18917066617193554,0.10443417798933426,0.27979752831623717,-0.6190834157850971,-0.03046452418202733,-0.29447351581559594,-0.030283811287939624,0.1504783165328357,-0.5495474566869065,-0.6428247269191315,-0.04089708521151983
ACH-002164,1.0064210482,1.1832410421,0.7294682037,1.5081197623,1.3425483074,0.9786934843,1.7818723641,1.1335578347,0.7715641411,1.2024650815,1.0959864789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-001378,0.8895040011,0.5901820713,1.0026846906,1.779464313,0.914539254,0.9443666505,1.2793491083,0.9965520056,1.1519020141,1.0470395947,1.2950277388,,,,,,,,,,,,6.2078792537,4.0511820471,7.4112932658,11.0393093333,9.3569297704,10.463053936,6.9309474544,6.295150417,4.3718228602,7.5168332187,2.5662933129,,,,,,,,,,,
ACH-001098,1.5026708175,0.7569238128,1.1156148165,1.116726581,1.1244090729,1.1371101401,1.1244090729,0.7346321807,1.1184703408,0.7568000033,1.1323288458,,,,,,,,,,,,7.765123476,0.1666582214,7.7843501076,9.4787966925,9.6765297684,10.5789123184,5.3572557716,8.3084494531,0.9273140185,8.7967631406,2.3012077696,0.03234769268316929,-0.07692024092892562,0.131883964820017,-1.0139410972515104,-0.29360355272276445,-0.4683219573204888,-0.2234524281814275,0.15389351321703054,-1.282718991260171,-0.7713019144333532,-0.24440054901837133
ACH-000535,1.5604931236,1.3700171945,0.8125457778,1.2359376803,1.1476215784,0.853884001,1.1369714281,0.8639190249,1.1839712099,1.1637458314,0.7772081852,-0.57333182626,0.05850714650859999,0.014172099324399999,-0.101125995475,-0.047317566025800006,-0.6820529586830001,-0.31228446626999995,,-0.174666978279,-0.178069137215,-0.00630196413957,7.4905078165,4.007360178,9.5593286084,10.7748593543,10.7076865105,11.7684873226,8.3035930678,8.2722241399,4.5026614197,8.6651095001,4.35858532,0.008479928236640202,-0.040775099819838755,0.18417548450413596,-1.0215154681777185,-0.11320495255283472,0.0445134163598159,-0.03052769603388096,0.077344483724121,-0.8756450276650314,-0.5122555839067184,-0.027069862761647502
ACH-001375,1.5796675861,0.9539529382,0.6783388374,1.321230336,1.3843013126,1.062157714,1.2983721863,0.6895666944,0.6746555418,1.3094881461,1.199626253,,,,,,,,,,,,6.183987908,2.3922122323,8.8011267383,10.072479586,10.3710307622,11.7298452489,1.5692338298,6.6334549706,0.6640566226,9.6228783098,1.6052531418,0.06168207786031209,-0.0057954146068098485,0.2884215534295162,-0.4034491879510733,-0.30151769710661064,-0.08791036673890668,-0.2807498616635382,-0.005012908372299377,-0.790952778391785,-0.24037465938351305,-0.0702490488964949
ACH-001379,1.5715084178,0.8239022001,1.1504561533,1.6543849883,1.2024759168,1.1649459341,1.2024759168,0.7957410883,0.8017714772,0.8208531198,0.8237423117,,,,,,,,,,,,5.1340185112,0.2342944017,8.6610647183,10.602811153,9.8109378033,11.1233469984,7.5004013518,7.3950007385,1.6049447681,9.8002382109,1.3635234806,0.16663720947058577,0.1287655813566969,0.22260598096767037,-1.3721083745220188,-0.17359018732602438,-0.2604827076177468,-0.22517487443824724,0.18022081444859414,-0.6990535449913723,-0.8456255420791591,-0.13023000697066484
ACH-001353,0.8793540179,1.0017350646,0.803954077,1.5327006995,1.2092814008,1.0277077054,1.2092814008,0.976701759,0.8310377971,1.0868862798,0.8955984894,,,,,,,,,,,,7.0786542189,4.9474996438,7.9272176196,10.0131792146,9.4814170522,11.4800075102,5.530099834,6.7939839009,5.3167502444,8.6972011786,2.6214045534,0.3122355550817797,0.07043088231301226,0.14241465630499653,-0.9105239734597221,-0.1031176243814082,-0.26089139975968634,-0.12405566352330179,0.010107402022907165,-1.5552591425690394,-0.006263814791443112,0.08172795430755106
ACH-000468,0.8818162695,0.993980187,0.9262104888,1.77232969,1.0102252453,1.2605593105,0.9957786578,0.9887385584,1.4547144598,0.7879276128,1.0036553915,,,,,,,,,,,,7.7326266067,6.6899425014,7.9850671986,10.2686442484,10.4192938799,11.240679043,6.8609018269,9.2565314693,3.8513759993,7.9553328238,2.2029125115,0.02143742301874381,-0.01553902869729007,0.17223588642308943,-0.23762313001407198,-0.27833797493163775,0.015322117518787192,-0.2279928943879518,0.06727212006862134,-1.1916188226284385,-1.2776633172641867,0.10578526092590962
ACH-001107,3.1613899516,0.9437129463,0.7988358587,1.2520472431,1.174418012,1.1524994003,1.174418012,0.9044539779,0.8178737127,1.0659871152,1.0924657119,-0.0682891573898,0.18505788405999998,,,0.129043678235,-0.16660411762900001,,,,-0.09103569114679999,0.324340584049,,,,,,,,,,,,-0.07198052559343741,0.14698741998667567,0.26700490069102695,-0.15601703196174094,-0.227762806232695,-0.015363789039873756,-0.19881642256860943,-0.08503895841046556,0.15148884981500343,-0.519015685495545,-0.057430058138055656
ACH-003429,5.1801504517,1.71592322,1.4476080144,0.7246046655,1.4423077199,1.1095479376,1.4423077199,0.7252865498,0.7403852196,0.7572664931,1.8596330871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-002186,1.4165701036,0.871058791,1.0523123554,1.065176127,1.0845405537,1.0343045153,1.0845405537,1.0073562636,0.8944644194,0.8134992946,1.0831537176,,,,,,,,,,,,,,,,,,,,,,,-0.10217196977951501,-0.22833468150742675,0.3462766492506716,-0.37915201383008373,0.25250467261900766,-0.6277109642065717,0.05250060494924083,0.036004641449837185,-1.1158545848488286,-0.7838743572223167,-0.0394309003274768
ACH-000213,0.9243037875,1.1565663235,0.9053829228,0.944028945,1.6516522912,1.409047259,1.6516522912,0.9961652567,1.1206820286,1.0663492308,0.8802925724,-0.11195239213,0.102558275088,,,-0.0338810271271,-0.455922170405,,,,0.0270729182505,0.00493629228911,8.23535977,0.381174939,7.1684110427,9.3416151548,9.5807469731,11.2448904535,4.941613009,7.1844649772,0.949996148,8.9098331254,0.6430796868,0.013117817671836536,0.10921083959052832,0.13579322788308784,-0.9493579082080972,-0.2647616218284923,-0.30498047224355,-0.08777201991128436,-0.025108660171216282,-1.0133011578315432,-0.635798849951696,0.07646091155018733
ACH-000138,0.9030995926,0.75103914,0.8923626279,0.8625117405,1.0385156808,1.1264896044,1.0183404771,0.7055508653,0.6320611296,1.0854806437,1.1126192718,-0.328711191644,0.00811212556048,0.346082335328,-0.259189907911,-0.0645787503753,0.128606073227,-0.363696576464,,-0.19970236374800002,-0.525856584863,0.139564452536,6.4890841664,4.5615560253,8.0430978888,9.4045210051,9.618394812,11.123409106,5.8435738682,7.5425498837,2.6867178807,8.9048709856,4.5008494833,0.25205880454778784,-0.000498840661577476,0.08168692076637389,-0.25802983742265806,-0.11125443261865746,-0.1010142886590842,-0.19615079766703006,-0.0277188043840267,-0.6505545258283827,-0.169714297032465,-0.06104448343930778
ACH-000178,0.8491574577,0.8518456793,1.1667496221,1.2951650857,1.2322500162,1.2592991151,1.4831412476,0.8392607404,1.1347535487,0.8452869019,1.2509845743,-0.34895358693499995,0.292488576634,0.10332352843800001,0.0178489594455,-0.14692187610500002,-0.37529709183399995,-0.47733381927699997,,-0.242705971148,-0.42438246531999996,0.22527681097199997,5.9883499755,3.2915601962,8.1842987498,10.3149123796,10.2737585952,10.4904254301,8.632938594,8.2734447689,4.1776034557,7.9285083566,4.6364445586,0.025577996974233085,-0.027908551909318253,-0.030797241543611353,-0.35581898680766333,-0.12930361277890973,-0.07214022251090642,-0.10860198431326756,-0.1328044124979826,-0.5987453161370129,-1.0824784387738795,0.027410350432024194
ACH-001380,1.0160849331,0.6946455881,0.9052982056,1.0386834181,1.6425838288,1.3786296991,1.6425838288,1.3334289917,0.6789974211,0.686785745,1.0349542536,,,,,,,,,,,,4.5867989532,1.4965734951,7.4072905492,10.5672872606,10.2789423885,10.4262801664,5.4215002316,6.8383255866,0.4458214526,7.5977183041,2.1698053464,-0.035525681361649845,0.1120686414574408,0.2911028004952448,-0.12973820655815205,-0.20012611344143444,0.06016699632870986,-0.09794402467204241,-0.024850520917864057,-0.4923778044143101,-1.1582106911618721,-0.07687120906150066
ACH-003161,,,,,,,,,,,,,,,,,,,,,,,5.418252317,7.7187222378,8.7669910306,10.2519133488,10.4200288961,11.7551281085,5.034915217,8.9617163632,4.0387536635,7.2173687967,8.7927520624,,,,,,,,,,,
